,mol1,mol2,dmc_type,dmc_Jas,tau,ene,err,units,TotTimeSim[au],Pop,Pop-err,Var[au],tau_eff[au],corr-time[au],machine,N_MPI,cost,target_weight,ID,tau[au]
547,Cyclopentane,Neopentane,DMCdla5,Jopt,0.13,-43938.8887513832,0.0471510170109741,kcal/mol,1313.0,63936.86870198543,1.6744039646665954,0.945380375395369,0.11639958938250572,0.4606989002979965,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.8687508100000003,64000.0,37,0.13
548,Cyclopentane,Neopentane,DMCdla5,Jopt,0.25,-43946.3906685852,0.0550834296066628,kcal/mol,1275.0,63853.51304347826,2.3502542144219145,0.9076304373616061,0.1976597741884973,0.6971990023448331,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.8974569333333333,64000.0,37,0.25
549,Cyclopentane,Neopentane,DMCdla5,Jopt,0.003,-43938.0290599101,0.0510822858644365,kcal/mol,1021.5,63996.811116779274,0.32044886162688613,1.0177086284841868,0.0029978392541375465,0.437274053225405,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.8678045617647063,64000.0,37,0.003
550,Cyclopentane,Neopentane,DMCdla5,Jopt,0.2,-43943.1990130455,0.0564532383586957,kcal/mol,1100.0,63912.6776146789,2.264795409991533,0.9407618033449094,0.1666289445439041,0.5912483480867852,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.8696545833333336,64000.0,37,0.2
551,Cyclopentane,Neopentane,DMCdla5,Jopt,0.3,-43949.8024251729,0.0528375761976895,kcal/mol,1650.0,63831.59440175631,2.257198678997957,0.9154330406670226,0.22502760192185495,0.7694844560795716,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.8728415625000001,64000.0,37,0.3
552,Cyclopentane,Neopentane,DMCdla5,Jopt,0.04,-43936.6679913261,0.0495030138639393,kcal/mol,1220.0,63981.537355371904,1.055825632973383,0.9621679528767774,0.038999698084823876,0.4516465427414083,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,1.02275203,64000.0,37,0.04
553,Cyclopentane,Neopentane,DMCdla5,Jopt,0.03,-43936.8507333732,0.0539670513735714,kcal/mol,1215.0,63983.07523776328,0.8705003642947463,0.9785721649210475,0.029484826725357675,0.4500179110666034,linuxpc-intel-slurm-parallel.peta4,160.0,2.5965199375,64000.0,37,0.03
554,Cyclopentane,Neopentane,DMCdla5,Jopt,0.02,-43937.0381758205,0.0496137735775029,kcal/mol,1010.0,63980.32464,0.8055494790369319,0.9807230982113083,0.019800230458491146,0.4615065338175876,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,1.0155302700000002,64000.0,37,0.02
555,Cyclopentane,Neopentane,DMCdla5,Jopt,0.05,-43936.6472415528,0.0490300262329623,kcal/mol,1275.0,63962.977470355734,1.0914303367688942,0.9661822476718728,0.04833662233132774,0.5246503065591951,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.880675756,64000.0,37,0.05
556,Cyclopentane,Neopentane,DMCdla5,Jopt,0.16,-43940.6064168348,0.0556125796032008,kcal/mol,1136.0,63905.98649992895,1.9831457594029613,0.9462884520634841,0.13894382255924523,0.49556313358312315,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.9019968428571425,64000.0,37,0.16
557,Cyclopentane,Neopentane,DMCdla5,Jopt,0.10,-43937.6839730645,0.052785642634923,kcal/mol,1050.0,63948.65346153846,1.6844782300903003,0.9501959607395097,0.0922558488614264,0.5307915225009987,linuxpc-intel-slurm-parallel.peta4,160.0,2.600786227272727,64000.0,37,0.1
558,Cyclopentane,Cyclopentane,DMCdla5,Jopt,0.08,-43173.5810520828,0.0484419613616909,kcal/mol,1208.0,63967.128681135226,1.445699101332705,0.9277371014778726,0.07518996215328425,0.4531933429495152,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.3851693866666668,64000.0,38,0.08
559,Cyclopentane,Cyclopentane,DMCdla5,Jopt,0.06,-43173.3356232962,0.0504358170177355,kcal/mol,1230.0,63978.71986426007,1.2279883234861726,0.9198243764994704,0.05746132481106297,0.46706024025585324,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,1.534162785,64000.0,38,0.06
560,Cyclopentane,Cyclopentane,DMCdla5,Jopt,0.01,-43174.2313690196,0.0481652408416545,kcal/mol,1005.0,63979.158542713565,0.5685791856051676,0.9726568108222794,0.009960734678145889,0.4383321681294411,linuxpc-intel-slurm-parallel.peta4,160.0,1.9473717463414628,64000.0,38,0.01
561,Cyclopentane,Cyclopentane,DMCdla5,Jopt,0.13,-43175.6775348301,0.0419590800838454,kcal/mol,1313.0,63957.409059163925,1.701615288985426,0.900072922785704,0.1162544602388743,0.4787112419801419,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.38349802,64000.0,38,0.13
562,Cyclopentane,Cyclopentane,DMCdla5,Jopt,0.25,-43182.5576283679,0.0465548439451894,kcal/mol,1275.0,63870.818181818184,2.3772893236366333,0.89193229490217,0.1971546669203054,0.5936270576070727,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.3855742999999998,64000.0,38,0.25
563,Cyclopentane,Cyclopentane,DMCdla5,Jopt,0.003,-43174.6398793716,0.0484824118612779,kcal/mol,1021.5,64001.11176097234,0.3071734244979621,0.9515281901325479,0.002997800604911159,0.4663740935587667,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.3927685576923077,64000.0,38,0.003
564,Cyclopentane,Cyclopentane,DMCdla5,Jopt,0.2,-43179.4430222966,0.0554791716124196,kcal/mol,1100.0,63925.72,2.24710738656213,0.8844698050890221,0.16629260788529687,0.5736063476357459,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.37818658,64000.0,38,0.2
565,Cyclopentane,Cyclopentane,DMCdla5,Jopt,0.3,-43185.8483354616,0.0442029254245108,kcal/mol,1650.0,63852.03896816685,2.241140787487966,0.9119758421998532,0.22433066592235393,0.5977793734454997,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.39170672,64000.0,38,0.3
566,Cyclopentane,Cyclopentane,DMCdla5,Jopt,0.04,-43173.2781797141,0.0538839693635895,kcal/mol,1220.0,63983.40238016529,1.0271443429545928,0.9592128386213775,0.03898714944977145,0.5043908006145296,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.7751410433333334,64000.0,38,0.04
567,Cyclopentane,Cyclopentane,DMCdla5,Jopt,0.03,-43173.4645695073,0.0449670245754476,kcal/mol,1215.0,63976.91699447294,0.9055848996846646,0.9291260191887211,0.029478103555946836,0.4424165935994491,linuxpc-intel-slurm-parallel.peta4,160.0,1.9415365325000002,64000.0,38,0.03
568,Cyclopentane,Cyclopentane,DMCdla5,Jopt,0.02,-43173.7544976597,0.0623551886799276,kcal/mol,1010.0,63987.42736,0.8131743022978076,0.9585155293976967,0.019797491373506605,0.47260925990537345,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.776667794,64000.0,38,0.02
569,Cyclopentane,Cyclopentane,DMCdla5,Jopt,0.05,-43173.1675423543,0.0393774314604101,kcal/mol,1275.0,63985.80924901186,1.0798152425688274,0.9310945408004649,0.04831635363200932,0.4188080184624681,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.3847640719999998,64000.0,38,0.05
570,Cyclopentane,Cyclopentane,DMCdla5,Jopt,0.16,-43177.0574172158,0.0519042273128155,kcal/mol,1136.0,63926.80346738667,1.9986272707528245,0.9106951139113924,0.13872504563314755,0.4834318158348972,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.386055242857143,64000.0,38,0.16
571,Cyclopentane,Cyclopentane,DMCdla5,Jopt,0.10,-43174.2373293832,0.0603741349695239,kcal/mol,1050.0,63962.00519230769,1.6953349862265636,0.9462602321213016,0.09216963734018586,0.5466115699642818,linuxpc-intel-slurm-parallel.peta4,160.0,1.9481451,64000.0,38,0.1
572,Benzene,Cyclopentane,DMCdla5,Jopt,0.08,-45212.6010011827,0.0550971825347326,kcal/mol,1208.0,63976.88741235392,1.455003664580284,0.9972249858089786,0.07504342450563659,0.5352904317360869,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.47663128,64000.0,39,0.08
573,Benzene,Cyclopentane,DMCdla5,Jopt,0.06,-45212.2734902223,0.0485286668638156,kcal/mol,1230.0,63982.29670978213,1.2592626526203734,0.9624082689822935,0.05737936551601654,0.42946323680319204,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,1.60151803,64000.0,39,0.06
574,Benzene,Cyclopentane,DMCdla5,Jopt,0.01,-45213.0005613547,0.0569734102564573,kcal/mol,1005.0,63982.848783919595,0.5767918495351514,1.004243010300494,0.009959107948968232,0.4353607734289864,linuxpc-intel-slurm-parallel.peta4,160.0,2.091836915555556,64000.0,39,0.01
575,Benzene,Cyclopentane,DMCdla5,Jopt,0.13,-45214.7439208009,0.0494940197249119,kcal/mol,1313.0,63940.682131098474,1.6997948849482838,0.9536972993664885,0.11588144729786705,0.5186657835724393,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,3.055373863636364,64000.0,39,0.13
576,Benzene,Cyclopentane,DMCdla5,Jopt,0.25,-45222.3023166827,0.0577144515371818,kcal/mol,1275.0,63875.509683794466,2.3826044102499364,0.9880600270722342,0.19600222003873408,0.5633187518334135,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.47275088,64000.0,39,0.25
577,Benzene,Cyclopentane,DMCdla5,Jopt,0.003,-45213.4092295421,0.0536042225426155,kcal/mol,1021.5,63991.84463142784,0.32892311520381373,1.046390240115071,0.0029977008607357985,0.4478208550071629,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4718720925925926,64000.0,39,0.003
578,Benzene,Cyclopentane,DMCdla5,Jopt,0.2,-45219.0785693,0.0559480294258835,kcal/mol,1100.0,63895.06330275229,2.2739030398879265,0.9931536015809412,0.16549656787644962,0.541704977974008,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.47579764,64000.0,39,0.2
579,Benzene,Cyclopentane,DMCdla5,Jopt,0.3,-45225.7001436987,0.0509238204625506,kcal/mol,1650.0,63822.885839736555,2.2767974951589323,0.9505753677801424,0.2228022055146528,0.6523490385905185,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4647677000000001,64000.0,39,0.3
580,Benzene,Cyclopentane,DMCdla5,Jopt,0.04,-45212.1180692464,0.0501901141218078,kcal/mol,1220.0,63974.72013223141,1.0234241913798048,1.018280652419688,0.03895207205703961,0.45311582730019906,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.8162733666666667,64000.0,39,0.04
581,Benzene,Cyclopentane,DMCdla5,Jopt,0.03,-45212.304027304,0.0537687048123591,kcal/mol,1215.0,63981.600756859036,0.8999671805109165,1.0246368699589208,0.029459221226249093,0.4735899732741577,linuxpc-intel-slurm-parallel.peta4,160.0,2.0618946774999998,64000.0,39,0.03
582,Benzene,Cyclopentane,DMCdla5,Jopt,0.02,-45212.6071819989,0.0538737991048884,kcal/mol,1010.0,63988.40316,0.8055052061985906,1.0319569552040089,0.019789738617379052,0.43485601810536856,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.804050402,64000.0,39,0.02
583,Benzene,Cyclopentane,DMCdla5,Jopt,0.05,-45212.1027796269,0.0502456492023844,kcal/mol,1275.0,63980.967826086955,1.0647284739455305,1.0022823840010695,0.048260230778335085,0.47889361685682136,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4680685279999999,64000.0,39,0.05
584,Benzene,Cyclopentane,DMCdla5,Jopt,0.16,-45216.4686953045,0.0556934936752019,kcal/mol,1136.0,63919.260338212305,2.047180797504107,0.9532216907191302,0.1381826643382245,0.5053163044378303,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,3.3804689714285714,64000.0,39,0.16
585,Benzene,Cyclopentane,DMCdla5,Jopt,0.10,-45213.2886307623,0.0516738471307635,kcal/mol,1050.0,63958.43461538461,1.7412597836464219,0.9576961539631498,0.09194291729857113,0.48893550369287087,linuxpc-intel-slurm-parallel.peta4,160.0,2.0697812727272726,64000.0,39,0.1
586,Benzene,Neopentane,DMCdla5,Jopt,0.08,-45976.1607614959,0.0525979032411882,kcal/mol,1208.0,63966.883405676126,1.4962888589535193,0.9777496199075325,0.07510665123066469,0.5098021049149353,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.5950762866666663,64000.0,40,0.08
587,Benzene,Neopentane,DMCdla5,Jopt,0.06,-45975.7101858357,0.0456810969214674,kcal/mol,1230.0,63989.84089903113,1.2215261669909294,1.012571516243768,0.05741378334539609,0.44578098934300747,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,1.6878262350000002,64000.0,40,0.06
588,Benzene,Neopentane,DMCdla5,Jopt,0.01,-45976.4820782343,0.0505615619317767,kcal/mol,1005.0,64003.219025125625,0.5715850424995849,1.0030654730070583,0.009959755960841426,0.4291800976922766,linuxpc-intel-slurm-parallel.peta4,160.0,2.204892883333333,64000.0,40,0.01
589,Benzene,Neopentane,DMCdla5,Jopt,0.13,-45978.3124367739,0.0453480285683274,kcal/mol,1313.0,63955.27835977252,1.7208240151455947,0.9678215508332132,0.1160499950328442,0.5072345990669913,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.5774484636363635,64000.0,40,0.13
590,Benzene,Neopentane,DMCdla5,Jopt,0.25,-45986.215872084,0.0468531000983175,kcal/mol,1275.0,63870.38695652174,2.4347202019232714,0.9770381289194394,0.19657635558281095,0.5843848687818161,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.62243482,64000.0,40,0.25
591,Benzene,Neopentane,DMCdla5,Jopt,0.003,-45976.8732652167,0.0553705964259694,kcal/mol,1021.5,64005.713102744645,0.3176118361961033,1.0135416594094775,0.002997740773210881,0.44709775182340444,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.5737830483333337,64000.0,40,0.003
592,Benzene,Neopentane,DMCdla5,Jopt,0.2,-45982.7099711553,0.06026216951037,kcal/mol,1100.0,63912.46825688073,2.3046519614205,1.0073269993384832,0.1658786707267512,0.5922515217223087,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.58317516,64000.0,40,0.2
593,Benzene,Neopentane,DMCdla5,Jopt,0.3,-45989.8022717224,0.0447252039043499,kcal/mol,1530.0,63828.07777339123,2.431437056003169,0.9472197353428295,0.223585552175281,0.6366968974467099,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,3.116886883333333,64000.0,40,0.3
594,Benzene,Neopentane,DMCdla5,Jopt,0.04,-45975.5707148509,0.0482902950548777,kcal/mol,1220.0,63982.12208264463,1.050817056638036,1.0161795928413182,0.0389665074697142,0.46737336456092266,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.8595214099999998,64000.0,40,0.04
595,Benzene,Neopentane,DMCdla5,Jopt,0.03,-45975.6518777079,0.0462110330838359,kcal/mol,1215.0,63989.35251207489,0.9051587495929688,0.9738949718846466,0.0294668623203034,0.4582843465228775,linuxpc-intel-slurm-parallel.peta4,160.0,2.24876527,64000.0,40,0.03
596,Benzene,Neopentane,DMCdla5,Jopt,0.02,-45975.9613738507,0.0554904878188616,kcal/mol,1010.0,64000.1859,0.8383472164592112,1.027959818216008,0.019792853866101637,0.47617604177445777,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.852215534,64000.0,40,0.02
597,Benzene,Neopentane,DMCdla5,Jopt,0.05,-45975.5729693763,0.0487650619697001,kcal/mol,1275.0,63985.49490118577,1.1018743479296622,0.9911456923336152,0.04828351961195525,0.4797373161162408,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.5647533640000002,64000.0,40,0.05
598,Benzene,Neopentane,DMCdla5,Jopt,0.16,-45980.2366853539,0.0483966120567996,kcal/mol,1136.0,63933.82705698451,2.0943261295920848,0.9197792848374912,0.13843457998363085,0.4873467208454266,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.6212564142857144,64000.0,40,0.16
599,Benzene,Neopentane,DMCdla5,Jopt,0.10,-45976.9665609747,0.054820366572638,kcal/mol,1050.0,63964.10740384615,1.648887576816602,0.9455702307207279,0.09204216409302404,0.4410208210158447,linuxpc-intel-slurm-parallel.peta4,160.0,2.2128108,64000.0,40,0.1
600,Uracil,Pentane,DMCdla5,Jopt,0.08,-70664.6484803895,0.0619084807187792,kcal/mol,1208.0,63922.11512520868,1.6694241233570366,1.8256657659657298,0.0735965064371008,0.3977345110432011,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.1474573,64000.0,41,0.08
601,Uracil,Pentane,DMCdla5,Jopt,0.06,-70662.129875708,0.0535159454910693,kcal/mol,1230.0,63949.08493581862,1.4521379054507768,1.8013285708586366,0.05655568928312252,0.3241757406832892,linuxpc-intel-slurm-parallel.peta4,640.0,0.91331266,64000.0,41,0.06
602,Uracil,Pentane,DMCdla5,Jopt,0.01,-70659.7815881363,0.0709539390544656,kcal/mol,1005.0,63991.05016080402,0.6703875046317164,1.8788249226127025,0.009941691791122394,0.39250806075301925,linuxpc-intel-slurm-parallel.peta4,160.0,3.076705448,64000.0,41,0.01
603,Uracil,Pentane,DMCdla5,Jopt,0.13,-70673.0615276148,0.0618968915513317,kcal/mol,1313.0,63845.40267385014,1.9872495770192558,1.7994634808221468,0.11231506739216315,0.4058304523102623,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.1467729500000003,64000.0,41,0.13
604,Uracil,Pentane,DMCdla5,Jopt,0.25,-70696.6445212046,0.0742813901370434,kcal/mol,1275.0,63628.34466403162,2.696225403861897,1.7640102349679931,0.18547770837171687,0.5593865472334061,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.1392044857142856,64000.0,41,0.25
605,Uracil,Pentane,DMCdla5,Jopt,0.003,-70660.2911707039,0.0559189960031223,kcal/mol,1021.5,63986.21765836413,0.35914845232404363,1.8638391596441524,0.002996632301917363,0.32140775537147676,linuxpc-intel-slurm-parallel.peta4,640.0,0.9169329546666667,64000.0,41,0.003
606,Uracil,Pentane,DMCdla5,Jopt,0.2,-70686.7626643721,0.0692597337934262,kcal/mol,1100.0,63746.41926605505,2.712229131091014,1.7931977384492588,0.1580676249885728,0.5204013744133045,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.1643215000000002,64000.0,41,0.2
607,Uracil,Pentane,DMCdla5,Jopt,0.3,-70706.7781144049,0.0585149458578001,kcal/mol,1650.0,63560.89352360044,2.9776301571951693,1.8069626088442037,0.20907180886412147,0.6309398120135173,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.14345864,64000.0,41,0.3
608,Uracil,Pentane,DMCdla5,Jopt,0.04,-70660.1260542,0.0520996018463413,kcal/mol,1220.0,63958.43451239669,1.1764896979759083,1.7794030644267709,0.03859099835247119,0.33529031387449537,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,1.3033639333333331,64000.0,41,0.04
609,Uracil,Pentane,DMCdla5,Jopt,0.03,-70659.7494750376,0.0563159295865606,kcal/mol,1215.0,63966.58317980381,1.0336669214396137,1.8016867914376755,0.029261825960460723,0.37451309119656806,linuxpc-intel-slurm-parallel.peta4,160.0,3.123899033333333,64000.0,41,0.03
610,Uracil,Pentane,DMCdla5,Jopt,0.02,-70659.4118832278,0.0582075164436499,kcal/mol,1010.0,63976.343,0.9863091884071148,1.826965055104779,0.019707535004122825,0.3490286383393737,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,1.2303954659999996,64000.0,41,0.02
611,Uracil,Pentane,DMCdla5,Jopt,0.05,-70661.0386589073,0.0531484798166361,kcal/mol,1275.0,63938.80343873518,1.2889825384318632,1.8065060722125852,0.04768943790102151,0.34595702645712134,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.147529364,64000.0,41,0.05
612,Uracil,Pentane,DMCdla5,Jopt,0.16,-70678.8353333461,0.0624947080543817,kcal/mol,1136.0,63803.341764956655,2.4452106531604922,1.7652509678325896,0.13305675605327044,0.4295644055561744,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.1535613857142857,64000.0,41,0.16
613,Uracil,Pentane,DMCdla5,Jopt,0.10,-70667.7337042462,0.0755203282879005,kcal/mol,1050.0,63894.27317307692,1.9276062523004676,1.7762925701224928,0.08973360737685471,0.3900781565426088,linuxpc-intel-slurm-parallel.peta4,160.0,3.0404399636363637,64000.0,41,0.1
614,Uracil,Cyclopentane,DMCdla5,Jopt,0.08,-69902.8056027435,0.0621478482260659,kcal/mol,1208.0,63917.08941569282,1.6406218473378646,1.77873876613644,0.07350289145902203,0.45540148290486165,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.9895592266666666,64000.0,42,0.08
615,Uracil,Cyclopentane,DMCdla5,Jopt,0.06,-69900.3863078148,0.0588948991558105,kcal/mol,1230.0,63949.85830915261,1.4331868692157095,1.8044729034941556,0.05650364254783651,0.3732423291760796,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,2.2734972799999995,64000.0,42,0.06
616,Uracil,Cyclopentane,DMCdla5,Jopt,0.01,-69898.1854153112,0.0589122139856274,kcal/mol,1005.0,63975.601065326635,0.676554713300472,1.8194616527404168,0.009940661918954034,0.36945307287413093,linuxpc-intel-slurm-parallel.peta4,160.0,2.8058265421052626,64000.0,42,0.01
617,Uracil,Cyclopentane,DMCdla5,Jopt,0.13,-69910.6754435917,0.062738555409288,kcal/mol,1313.0,63843.92347600519,2.019951134458622,1.8226324678125259,0.1120751744041478,0.40522333174468594,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.99921633,64000.0,42,0.13
618,Uracil,Cyclopentane,DMCdla5,Jopt,0.25,-69933.1356562377,0.0625475986325238,kcal/mol,1275.0,63635.54169960474,2.721958002625224,1.7916638224227597,0.18471103779708567,0.5324566711857833,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.9881819,64000.0,42,0.25
619,Uracil,Cyclopentane,DMCdla5,Jopt,0.003,-69898.87710951,0.0585451991436904,kcal/mol,1201.5,64013.0675032606,0.3487108224584705,1.8302067256698462,0.002996568671762113,0.3548125920267797,linuxpc-intel-slurm-parallel.peta4-icelake,228.0,1.2979888499999999,64000.0,42,0.003
620,Uracil,Cyclopentane,DMCdla5,Jopt,0.2,-69923.6958419233,0.0690610828833585,kcal/mol,1100.0,63743.49541284404,2.7218791775161404,1.7521453935226685,0.15754173117434572,0.4984449357945564,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.99042232,64000.0,42,0.2
621,Uracil,Cyclopentane,DMCdla5,Jopt,0.3,-69942.792744023,0.0619521697598193,kcal/mol,1530.0,63541.469009080145,2.6544871091226905,1.7493732648289269,0.20804439073523762,0.6099328910248484,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,3.9060456833333337,64000.0,42,0.3
622,Uracil,Cyclopentane,DMCdla5,Jopt,0.04,-69898.6231542518,0.0589327627749446,kcal/mol,1220.0,63959.861553719005,1.1939221983684067,1.7682690078768815,0.03856880356668525,0.34795727218764894,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,1.19478988,64000.0,42,0.04
623,Uracil,Cyclopentane,DMCdla5,Jopt,0.03,-69898.0991743473,0.0615062428791254,kcal/mol,1215.0,63968.631081013795,1.0387415450501347,1.8515901244234252,0.029249877403697288,0.37824532755701984,linuxpc-intel-slurm-parallel.peta4,160.0,2.80597494,64000.0,42,0.03
